id,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Yaw,Pitch,Roll,Pressure,Temperature,Alttitude
9802,0.19,-0.15,0.41,-44.85,44.85,-4.44,11.52,-15.22,5.26,715.16,4.93,4718.33
9803,-0.19,0.45,-0.19,0.41,10.7,22.3,-15.22,0.41,-7.82,715.36,22.19,4701.67
9804,0.48,-0.26,0.04,-22.63,30.04,-48.56,11.52,-11.52,5.26,465.38,27.15,7788.33
9805,0.67,-0.07,-0.04,-11.52,-7.0,-41.15,15.22,-4.11,7.82,240.88,28.86,9996.67
9806,0.67,-0.07,-0.04,-11.52,-7.0,-41.15,11.52,7.0,4.11,240.85,15.0,10016.67
9807,0.52,-0.3,0.33,-15.22,0.41,-41.15,4.11,3.29,11.52,240.92,16.78,10016.67
9808,-0.19,0.37,-0.34,-7.0,-18.93,-18.11,-40.82,12.67,-0.41,241.08,4.85,10013.33
9809,-0.04,0.04,-0.22,18.6,-33.41,-10.7,-33.41,8.96,5.85,436.97,1.44,8833.33
9810,-0.67,0.86,-0.67,45.34,-86.08,60.15,-56.45,20.89,-17.19,437.13,3.18,8823.33
9811,-0.04,0.11,-0.26,29.71,-66.74,7.48,-15.22,4.11,-7.82,437.0,1.37,8833.33
9812,0.45,-0.3,0.04,-11.52,-32.92,-52.59,1.56,-12.67,1.56,240.85,16.89,10000.0
9813,0.67,-0.3,0.0,18.11,-3.29,-67.08,-2.15,-1.56,-2.15,240.82,3.04,10003.33
9814,0.74,-0.22,0.26,25.52,-3.29,-37.45,-5.85,4.7,-3.29,240.72,18.56,10003.33
9815,0.11,0.52,-0.15,41.15,-22.63,15.22,-52.26,17.78,-22.63,240.92,11.82,10006.67
9816,0.52,-0.3,0.33,-15.22,0.41,-41.15,-28.07,-5.26,4.11,437.9,17.19,8801.67
9817,0.52,-0.3,0.33,-15.22,0.41,-41.15,-28.07,-15.22,11.52,437.93,18.93,8801.67
9818,0.26,-0.52,0.63,21.81,4.11,-37.45,1.56,-11.52,21.48,623.1,25.67,8048.33
9819,-0.37,0.3,0.18,48.56,-48.56,33.41,-18.93,0.41,-1.56,426.15,34.15,9250.0
9820,-0.93,0.63,-0.38,82.38,-82.38,63.86,-41.97,19.75,-20.89,426.42,34.15,9253.33
9821,-0.0,0.15,-0.11,11.52,-66.74,18.93,-25.19,2.97,-11.52,241.05,34.15,10000.0
9822,0.15,0.3,-0.45,4.11,-40.82,0.74,-51.11,6.67,-18.93,421.9,27.23,9423.33
9823,0.0,0.63,-0.56,-21.48,-26.33,-6.67,-47.41,14.08,-16.37,421.93,20.3,9413.33
9824,-0.22,0.41,-0.37,-32.92,-18.93,4.11,-44.85,11.52,-5.26,422.06,20.3,9423.33
9825,0.04,-0.22,0.26,-41.15,15.22,-18.93,11.52,-0.41,17.78,447.06,9.97,8465.0
9826,0.57,-1.1,0.79,-90.12,45.67,-56.75,27.15,-19.75,38.26,701.94,11.78,5165.0
9827,0.24,-0.57,0.12,-30.04,4.44,3.33,-10.37,-6.67,18.93,702.04,-1.93,5155.0
9828,0.05,-0.27,-0.36,-10.7,-44.19,18.96,-44.52,12.67,-0.41,496.17,1.48,6700.0
9829,0.15,-0.14,-0.48,22.63,-55.3,4.11,-40.82,12.67,-0.41,449.35,3.07,8375.0
9830,0.5,-0.46,0.24,-11.52,-6.67,-55.96,7.82,3.29,11.52,701.54,2.93,5145.0
9831,0.54,-0.54,0.17,-7.82,-6.67,-18.93,-2.96,-6.67,18.93,701.5,1.33,5145.0
9832,0.35,-0.72,0.5,-37.45,0.74,3.3,0.74,-10.37,8.96,493.21,-12.41,6766.67
9833,0.52,-0.67,0.23,-33.74,-14.07,10.7,-12.93,-17.78,6.41,477.3,1.44,7375.0
9834,0.48,-0.59,0.3,-37.45,-14.07,-26.33,-12.93,-17.78,6.41,686.6,3.04,5705.0
9835,0.0,0.41,-0.52,33.41,-40.82,22.3,-65.6,1.56,-14.08,686.7,11.82,5701.67
9836,-0.22,0.56,-0.52,15.22,-26.0,4.11,-65.6,5.26,-4.11,450.31,11.82,8333.33
9837,0.41,0.22,-0.0,-4.11,7.82,-11.52,-30.63,-7.82,15.22,240.92,23.93,10013.33
9838,1.15,-0.52,0.74,-37.93,27.15,-52.75,22.04,-27.15,35.71,240.82,15.15,10016.67
9839,1.45,-0.67,0.89,-12.34,12.34,-34.56,32.0,-23.45,28.3,240.75,13.37,10020.0
9840,1.41,-0.71,0.78,-37.93,12.34,-52.75,38.26,-27.15,18.34,240.72,-2.15,10006.67
9841,0.67,0.04,0.04,-4.11,-7.0,-11.52,-14.41,-7.82,-2.15,240.82,6.63,10010.0
9842,-0.07,0.78,-0.71,29.71,-26.33,29.71,-41.15,7.82,-15.22,448.02,1.67,8416.67
9843,-0.33,0.96,-0.74,29.71,-11.52,29.71,-37.45,15.22,-12.67,447.98,15.41,8426.67
9844,-0.22,0.56,-0.52,15.22,-26.0,4.11,-15.22,22.63,-8.96,448.05,10.04,8430.0
9845,0.48,-0.22,0.11,-44.19,-6.67,-55.3,11.52,7.0,4.11,240.85,15.0,10006.67
9846,0.07,0.3,-0.41,-10.37,-40.82,-14.07,-44.85,18.93,-18.93,240.98,10.04,10006.67
9847,0.67,-0.07,-0.0,-55.3,-7.0,-47.89,-14.41,-7.82,-2.15,240.82,6.63,9996.67
9848,0.07,0.3,-0.41,-10.37,-40.82,-14.07,-41.15,7.82,-15.22,241.08,3.23,10000.0
9849,0.74,-0.41,0.15,-44.19,-21.48,-55.3,5.26,-5.26,4.11,240.88,9.97,9986.67
9850,0.48,-0.22,0.26,-44.19,-6.67,-55.3,5.26,-5.26,4.11,453.73,11.78,8201.67
9851,0.48,-0.22,0.26,-44.19,-6.67,-55.3,5.26,-5.26,4.11,453.73,11.78,8218.33
9852,0.3,-0.48,0.48,-29.71,0.74,-66.74,7.82,-7.82,15.22,453.87,11.78,8225.0
9853,0.3,-0.48,0.34,-29.71,0.74,-66.74,7.82,-7.82,15.22,241.02,9.97,10020.0
9854,0.63,-0.67,0.71,-74.64,49.37,-100.56,34.56,-23.45,28.3,240.75,13.37,10010.0
9855,0.78,-0.45,0.34,-70.93,41.97,-100.56,34.56,-20.89,17.19,240.62,11.6,10000.0
9856,0.15,-0.11,0.0,-37.11,-18.11,-55.63,7.82,-5.26,4.11,240.82,28.86,10006.67
9857,0.19,-0.52,0.23,-48.56,-25.52,-44.85,-2.15,-16.37,7.82,451.42,25.45,8295.0
9858,-0.52,0.15,-0.26,-18.11,-44.85,37.45,-51.11,-3.29,-11.52,665.51,23.75,6468.33
9859,-0.33,0.41,-0.52,7.48,-18.93,51.93,-54.82,7.82,-15.22,665.48,9.89,6461.67
9860,-0.67,0.93,-1.19,67.56,-60.15,112.01,-71.6,34.56,-32.0,455.15,9.89,8163.33
9861,-0.63,1.08,-1.19,78.34,-60.15,100.56,-41.97,38.26,-22.04,241.38,8.19,10010.0
9862,-0.52,0.67,-0.97,63.86,-74.64,74.97,-41.97,38.26,-22.04,241.38,8.19,10016.67
9863,0.04,0.37,-0.48,15.22,-40.82,4.11,-15.22,22.63,-8.96,241.12,8.19,10030.0
9864,0.45,-0.3,0.19,-55.63,-6.67,-40.82,4.11,-4.11,7.82,240.82,9.89,10023.33
9865,1.01,-0.71,0.45,-82.38,27.15,-86.08,28.3,-34.56,30.86,429.12,20.23,9138.33
9866,0.8,-0.73,0.69,-67.89,41.97,-75.3,32.0,-34.56,30.86,681.47,11.56,5898.33
9867,0.57,-0.46,0.21,2.96,-6.67,-41.15,-16.96,-11.52,4.11,681.64,8.3,5895.0
9868,-0.13,0.21,-0.28,33.41,-26.0,41.15,-41.15,18.93,-18.93,493.34,-2.04,6763.33
9869,0.11,0.26,-0.41,44.52,-40.82,48.56,-54.82,15.22,-11.52,241.05,11.82,10010.0
9870,0.23,-0.04,0.11,10.7,7.82,18.11,-8.41,-0.41,18.93,240.98,18.56,10000.0
9871,0.37,-0.11,0.48,32.92,11.52,-7.82,-4.7,-11.52,22.63,241.02,30.67,10003.33
9872,0.34,-0.15,0.37,7.33,11.52,-26.0,-2.15,-11.52,22.63,241.02,32.41,9990.0
9873,-0.15,0.3,-0.08,15.56,-48.56,0.74,-22.63,0.41,-0.41,452.69,34.15,8246.67
9874,-0.37,0.3,-0.04,-14.07,-78.19,15.22,-48.56,4.11,-7.82,452.59,27.41,8253.33
9875,-1.04,1.0,-0.6,19.75,-97.52,56.45,-67.89,23.45,-28.3,452.79,20.49,8246.67
9876,-0.19,0.45,-0.37,4.11,-52.26,0.08,-47.41,14.08,-16.37,240.98,18.75,9996.67
9877,0.6,-0.15,-0.29,-18.93,-7.0,-70.78,-1.0,1.0,2.97,240.78,25.49,9993.33
9878,0.52,-0.22,-0.37,-4.11,-7.0,-41.15,-8.41,4.7,-3.29,240.72,18.56,9993.33
9879,-0.11,0.52,-0.78,11.52,-26.33,11.52,-25.19,21.48,-12.67,241.05,13.37,9986.67
9880,-0.82,1.19,-1.27,41.97,-45.67,93.82,-49.37,41.97,-28.3,241.32,1.26,9980.0
9881,-0.33,0.74,-0.67,-6.67,-11.52,22.96,-18.93,15.22,-11.52,241.15,-2.15,9983.33
9882,0.04,0.15,-0.07,-51.93,22.63,-3.78,-2.15,-11.52,5.26,240.85,-0.44,10003.33
9883,0.04,0.15,-0.07,-51.93,22.63,-3.78,1.56,-22.63,8.96,240.88,13.41,10013.33
9884,-0.3,0.34,-0.45,-7.0,-26.0,30.04,-21.48,0.41,-1.56,241.12,23.75,10030.0
9885,-0.22,0.11,-0.52,63.93,-56.45,86.41,-41.97,19.75,-20.89,498.68,23.86,6683.33
9886,0.56,-0.48,0.22,40.89,-37.11,33.74,-18.93,7.82,2.15,498.52,22.12,6676.67
9887,0.45,-0.08,-0.0,55.37,-22.63,59.34,-22.63,0.41,-0.41,498.48,29.04,6676.67
9888,0.07,0.59,-0.23,66.74,-22.63,33.41,-37.11,1.56,3.29,241.15,28.93,10010.0
9889,-0.56,0.93,-0.75,86.08,-56.45,49.04,-63.86,24.6,-23.45,241.28,16.82,10016.67
9890,0.15,0.15,-0.11,26.67,-37.11,-10.37,-37.11,8.96,-10.37,241.08,-0.44,10003.33
9891,-0.08,0.15,-0.08,-2.96,-66.74,4.11,-26.33,18.93,-17.78,241.08,-9.08,10010.0
9892,-0.0,0.15,-0.11,11.52,-66.74,18.93,-18.93,15.22,-11.52,241.15,-2.15,10010.0
9893,-0.3,0.26,-0.08,0.08,-51.93,33.41,-22.63,11.52,-5.26,241.08,9.89,10016.67
9894,0.22,-0.19,0.19,-52.59,8.15,-11.52,7.82,-15.22,11.52,240.92,6.49,10010.0
9895,0.15,-0.19,0.22,-67.08,8.15,-26.33,-10.37,-21.48,12.67,450.11,-0.44,8340.0
9896,0.22,-0.52,0.37,-67.08,0.74,-30.04,-2.96,-10.37,8.96,450.15,1.26,8330.0
9897,-0.19,0.15,-0.3,3.78,-33.41,14.89,-55.63,8.96,-11.52,450.25,10.04,8323.33
9898,0.37,-0.26,-0.03,-22.96,0.41,-30.37,-18.11,-4.11,7.82,240.85,22.15,9983.33
9899,0.41,-0.3,0.0,2.96,0.41,-52.59,-25.52,-15.22,11.52,418.8,17.19,9528.33
9900,0.98,-1.24,0.61,-71.6,30.86,-108.6,19.75,-30.86,41.97,673.82,20.56,6235.0
9901,0.76,-1.02,0.72,-89.78,45.67,-97.16,19.75,-28.3,30.86,866.57,6.85,5200.0
9902,0.12,-0.21,0.27,-70.45,15.22,-26.3,-3.29,2.15,7.82,928.72,11.82,2908.33
9903,0.26,-0.04,0.3,-55.3,4.11,-29.71,-2.15,-5.26,4.11,673.53,11.71,6205.0
9904,-0.15,0.48,-0.23,-21.48,-30.04,11.52,-25.19,4.11,-7.82,681.21,20.23,5913.33
9905,0.63,-0.11,-0.15,-37.11,-7.0,-59.34,-2.15,-16.37,7.82,441.04,22.01,8673.33
9906,-0.19,0.45,-0.37,4.11,-52.26,0.08,-26.33,14.08,-15.22,441.27,13.37,8690.0
9907,0.08,-0.19,0.26,-4.11,-18.11,-22.96,4.11,5.85,0.41,240.78,16.78,10020.0
9908,-0.07,-0.41,0.63,-7.82,-10.7,-22.96,7.82,-0.41,1.56,240.88,1.26,10013.33
9909,0.75,-0.97,0.86,-49.04,34.56,-82.38,34.56,-20.89,17.19,240.62,13.37,10003.33
9910,0.59,-0.74,0.3,-26.0,-14.07,-29.71,0.41,-1.56,-2.15,240.82,3.04,10003.33
9911,-0.04,0.08,-0.15,0.74,-66.74,41.15,-26.33,14.08,-15.22,419.77,16.78,9500.0
9912,-0.78,0.71,-0.78,49.37,-86.08,112.01,-45.67,30.86,-24.6,594.69,13.3,9163.33
9913,-0.19,0.45,-0.19,26.33,-52.26,59.34,-21.48,10.37,-8.96,594.42,25.41,9180.0
9914,-0.04,0.6,-0.52,18.93,-26.33,41.15,-25.19,21.48,-12.67,415.63,15.08,9693.33
9915,0.3,0.04,0.18,-4.11,7.82,-11.52,-8.41,-5.26,4.11,408.52,18.56,9985.0
9916,0.0,0.18,0.04,-29.71,22.63,-29.71,-8.41,-15.22,11.52,408.55,15.08,9971.67
9917,0.11,-0.22,0.11,-14.89,8.15,-0.08,-19.19,-25.19,18.93,408.52,13.48,9961.67
9918,0.33,-0.45,0.34,-26.0,30.37,-7.48,-12.93,-21.48,12.67,240.82,-2.04,9996.67
9919,-0.08,0.08,-0.19,7.82,-3.78,33.74,-29.71,5.26,-4.11,241.12,-3.74,10006.67
9920,-0.08,0.08,-0.19,7.82,-3.78,33.74,-41.15,7.82,-15.22,443.66,-3.74,8586.67
9921,-0.71,0.78,-0.71,34.56,-86.08,82.38,-64.19,30.86,-25.74,443.9,6.6,8603.33
9922,-0.64,0.45,-0.56,45.67,-100.56,74.97,-82.38,24.6,-24.6,653.09,-0.33,6926.67
9923,-0.23,0.0,0.11,11.52,-29.71,14.89,-29.71,5.26,-4.11,674.88,9.89,6135.0
9924,0.63,-0.52,0.45,-4.11,15.56,-26.33,-10.37,-14.08,16.37,674.68,15.08,6121.67
9925,0.93,-0.78,0.89,-60.49,64.19,-45.67,27.15,-34.56,32.0,465.18,23.71,7795.0
9926,0.26,-0.08,0.48,-33.74,-18.11,2.96,4.11,-11.52,21.48,240.95,22.01,10003.33
9927,-0.3,0.26,-0.08,0.08,-51.93,33.41,-44.85,4.11,-8.96,241.02,15.27,10010.0
9928,-0.6,0.52,-0.52,56.45,-100.56,52.75,-71.6,34.56,-32.0,241.25,6.63,10006.67
9929,-0.38,0.52,-0.56,86.08,-70.93,38.26,-101.23,30.86,-41.97,241.12,5.08,10006.67
9930,-0.56,0.93,-0.75,86.08,-56.45,49.04,-101.23,30.86,-41.97,241.12,5.08,9996.67
9931,-0.63,1.26,-0.93,89.78,-30.86,56.45,-112.01,20.89,-34.56,461.9,12.01,7910.0
9932,-0.63,1.08,-1.08,63.86,-49.04,45.34,-82.38,24.6,-24.6,462.03,13.56,7923.33
9933,-0.67,0.93,-1.08,53.08,-49.04,56.78,-60.15,32.0,-20.89,462.1,8.19,7923.33
9934,-0.89,0.75,-0.86,38.26,-86.08,60.49,-41.97,38.26,-22.04,241.38,13.37,10010.0
9935,-0.48,0.22,-0.15,7.82,-15.22,37.45,-15.22,22.63,-8.96,241.12,16.78,10010.0
9936,0.26,-0.41,0.48,-40.82,4.11,-33.41,11.52,-0.41,17.78,240.98,28.89,10020.0
9937,0.93,-1.15,1.04,-86.08,56.78,-67.56,28.3,-19.75,38.26,240.78,28.89,10010.0
9938,1.08,-1.04,0.6,-82.38,19.75,-89.78,20.89,-20.89,34.56,240.72,30.67,10006.67
9939,0.26,-0.48,0.37,-41.15,-25.52,-30.37,1.56,-1.56,14.08,240.92,25.49,10013.33
9940,0.08,-0.19,0.26,-4.11,-18.11,-22.96,1.56,-8.96,10.37,240.82,22.01,10016.67
9941,-0.26,-0.08,0.48,-33.74,-3.3,6.67,-1.0,-8.96,10.37,467.75,6.49,7715.0
9942,-0.03,-0.08,0.44,-4.11,26.33,-7.82,-19.19,-15.22,11.52,467.65,-2.04,7708.33
9943,-0.19,0.15,-0.11,18.93,-22.3,44.85,-65.6,7.82,-15.22,670.39,-12.26,6295.0
9944,0.03,-0.11,-0.26,44.85,-0.08,37.45,-65.6,-2.15,-7.82,689.78,-0.22,5628.33
9945,0.44,-0.82,0.3,-11.52,52.59,3.3,-24.37,-18.93,1.56,689.65,-2.04,5618.33
9946,0.6,-1.04,0.86,-34.56,101.23,-49.37,24.6,-34.56,32.0,673.3,-3.85,6243.33
9947,0.78,-0.82,1.04,-23.45,64.19,-41.97,34.56,-23.45,28.3,427.05,-2.15,9201.67
9948,0.08,-0.15,0.37,-4.11,-18.11,-7.82,7.82,-7.82,15.22,427.25,15.11,9218.33
9949,-0.41,0.3,-0.08,4.11,-78.19,18.93,-15.22,4.11,-7.82,452.62,32.37,8260.0
9950,-0.65,0.24,0.05,-7.0,-63.37,11.52,-11.52,4.11,-7.82,704.98,20.3,5026.67
9951,0.28,-0.24,0.54,-15.22,-18.11,-15.22,11.52,-15.22,11.52,704.71,15.08,5016.67
9952,1.13,-0.73,0.87,-30.86,27.15,-41.97,32.0,-30.86,24.6,729.42,13.34,4141.67
9953,0.82,-0.33,0.19,14.07,-21.48,-4.11,-16.63,-21.48,12.67,477.23,13.48,7388.33
9954,0.71,-0.26,0.15,-22.96,-6.67,-4.11,-9.22,-17.78,5.26,726.0,1.44,4346.67
9955,0.15,0.08,-0.22,3.78,-40.49,11.52,-26.0,5.26,-5.26,489.82,-3.74,6985.0
9956,0.07,0.26,-0.04,15.22,-22.3,7.82,-7.82,11.52,-6.41,489.92,4.78,6978.33
9957,-0.51,0.49,-0.62,82.67,-45.34,64.19,-30.86,34.56,-15.78,494.94,21.86,6753.33
9958,-0.51,0.49,-0.62,82.67,-45.34,64.19,-34.56,27.15,-18.34,494.91,28.78,6736.67
9959,-0.13,-0.29,-0.17,0.37,-22.3,30.04,-15.22,0.41,-1.56,494.61,30.49,6730.0
9960,-0.15,0.08,-0.22,-21.81,-33.41,-3.29,-26.33,4.11,-7.82,241.05,16.82,10010.0
9961,-0.08,0.08,-0.26,-7.33,-33.41,11.52,-26.33,4.11,-7.82,241.05,16.82,10013.33
9962,-0.45,0.86,-0.71,74.97,-56.45,45.67,-49.37,23.45,-27.15,241.32,20.3,10010.0
9963,-0.49,0.93,-0.78,100.56,-56.45,63.86,-49.37,23.45,-27.15,241.32,20.3,9993.33
9964,-0.71,1.19,-0.97,89.78,-41.97,86.08,-45.67,30.86,-24.6,415.93,15.08,9660.0
9965,-0.71,1.01,-1.12,63.86,-60.15,74.97,-71.6,34.56,-32.0,586.46,2.96,9496.67
9966,-0.89,0.75,-0.86,38.26,-86.08,60.49,-71.6,34.56,-32.0,586.46,2.96,9510.0
9967,-0.82,0.75,-0.89,38.26,-74.97,30.86,-101.23,34.56,-32.0,654.16,1.26,7010.0
9968,-0.26,0.34,-0.63,11.52,-41.15,-14.41,-44.85,22.63,-8.96,483.4,11.6,7180.0
9969,0.07,0.12,-0.74,26.33,-29.71,11.52,-44.85,22.63,-8.96,666.38,10.0,6503.33
9970,0.04,0.23,-0.7,18.93,-40.82,29.71,-22.63,26.33,-15.22,651.88,8.45,7003.33
9971,-0.13,0.24,-0.32,15.22,-26.0,51.93,-18.93,26.33,-15.22,904.24,-3.63,3766.67
9972,-0.13,0.24,-0.32,15.22,-26.0,51.93,-29.71,16.37,-7.82,721.22,-3.63,4436.67
9973,0.28,-0.39,0.35,-37.45,8.15,7.0,4.44,-2.97,11.52,493.17,1.33,6763.33
9974,-0.08,-0.07,-0.37,-3.3,-40.49,67.08,-55.63,8.96,-11.52,240.95,8.45,9996.67
9975,-0.19,0.34,-0.45,-18.11,-26.0,37.45,-67.08,11.52,-22.63,240.92,15.41,9996.67
9976,-0.71,0.78,-0.71,34.56,-86.08,82.38,-97.52,19.75,-38.26,419.91,15.41,9503.33
9977,-0.34,0.33,0.07,0.41,-15.22,22.3,-51.11,-3.29,-11.52,419.74,18.67,9506.67
9978,0.04,-0.26,0.67,-44.85,18.93,-4.44,-4.7,-16.37,7.82,419.54,25.41,9516.67
9979,0.04,-0.26,0.67,-44.85,18.93,-4.44,-30.63,-12.67,0.41,240.68,20.45,10020.0
9980,0.19,-0.15,0.22,-41.15,-18.11,-26.67,-24.37,-8.96,-5.85,240.75,8.41,10023.33
9981,-0.04,0.11,-0.26,29.71,-66.74,7.48,-41.15,7.82,-15.22,436.9,-7.11,8843.33
9982,-0.11,0.08,-0.41,22.3,-66.74,-7.0,-11.52,11.52,-5.26,437.03,-5.55,8853.33
9983,-0.3,-0.11,-0.07,-7.33,-59.34,15.22,-11.52,11.52,-5.26,437.03,-5.55,8860.0
9984,-0.3,-0.11,-0.07,-7.33,-59.34,15.22,-11.52,11.52,-5.26,437.03,-5.55,8860.0
9985,-0.34,-0.15,0.04,29.71,-29.71,15.22,-11.52,11.52,-5.26,622.07,-0.37,8096.67
9986,-0.15,0.04,-0.3,59.34,-37.11,-7.0,-17.78,15.22,4.7,622.1,15.15,8090.0
9987,-0.37,0.3,-0.48,48.56,-22.63,15.22,-47.41,11.52,-5.26,640.05,27.19,7423.33
9988,0.26,-0.07,-0.18,-33.74,7.82,-15.22,-20.67,-4.11,7.82,454.75,25.41,8180.0
9989,0.34,0.0,0.07,-26.34,7.82,14.41,-18.11,-4.11,7.82,454.75,25.41,8170.0
9990,0.37,0.04,0.33,-33.74,7.82,2.96,11.52,-4.11,17.78,490.7,22.15,6920.0
9991,0.07,0.3,-0.11,22.63,-40.82,22.3,-15.22,11.52,4.7,490.96,18.75,6926.67
9992,-0.56,0.82,-0.49,67.89,-56.45,49.04,-41.97,34.56,-22.04,491.1,6.63,6933.33
9993,-0.26,0.22,-0.04,52.26,-22.3,7.82,-22.63,21.48,-12.67,241.05,13.37,10016.67
9994,-0.26,0.22,-0.04,52.26,-22.3,7.82,-30.04,25.19,-18.93,240.98,6.44,10006.67
9995,-0.19,0.04,-0.22,40.82,-40.49,11.52,-26.33,14.08,-15.22,241.02,20.3,10003.33
9996,0.22,-0.03,-0.3,15.22,-55.3,-6.67,-28.89,11.52,-4.11,241.15,20.3,10013.33
9997,-0.11,0.08,-0.15,41.15,-37.11,4.44,-28.89,11.52,-4.11,445.9,32.41,8510.0
9998,0.37,-0.33,0.15,-0.08,-3.29,-55.63,-8.41,-7.82,15.22,634.17,28.89,7635.0
9999,0.08,-0.22,0.19,-11.52,11.52,-41.15,-2.15,-11.52,5.26,634.13,13.37,7625.0
10000,0.86,-0.86,0.75,-67.89,64.19,-75.3,22.04,-32.0,20.89,633.01,9.89,7666.67
10001,0.89,-0.82,0.89,-86.08,64.19,-63.86,24.6,-32.0,20.89,444.48,8.19,8555.0
10002,0.48,-0.26,0.48,-33.41,30.04,-18.93,1.56,-12.67,10.37,694.43,16.97,5471.67
10003,0.6,-0.15,0.04,-29.71,-7.0,-41.15,11.52,-11.52,14.08,490.6,18.67,6943.33
10004,-0.11,0.63,-0.59,29.71,-26.33,18.26,-15.22,18.93,-8.96,490.83,10.04,6933.33
10005,0.34,0.15,-0.26,-11.52,7.82,-41.15,4.11,3.29,11.52,240.92,16.78,10030.0
10006,0.19,0.03,0.19,-15.22,44.85,-18.93,-3.29,2.15,7.82,240.85,18.56,10026.67
10007,0.89,-0.75,0.82,-74.64,64.19,-78.34,27.15,-24.6,24.6,442.25,32.41,8648.33
10008,0.89,-0.75,0.82,-74.64,64.19,-78.34,24.6,-24.6,24.6,442.25,32.41,8641.67
10009,0.48,-0.22,0.11,-40.49,-6.67,-55.3,5.26,-7.82,15.22,672.75,20.3,6215.0
10010,0.45,-0.26,-0.03,-22.3,-6.67,-66.74,8.96,-0.41,17.78,471.15,16.78,7603.33
10011,0.71,-0.44,0.0,-22.3,-21.48,-66.74,8.96,2.15,6.67,471.02,16.78,7593.33
10012,0.6,-0.04,-0.22,-11.52,-7.0,-41.15,1.56,5.85,0.41,240.78,16.78,10006.67
10013,0.67,0.04,0.04,-4.11,-7.0,-11.52,-8.41,2.15,7.82,416.66,18.56,9618.33
10014,-0.22,0.56,-0.34,29.71,-52.26,33.41,-28.89,11.52,-4.11,416.96,20.3,9625.0
10015,-0.11,0.15,-0.11,15.22,-66.74,7.82,-25.19,0.41,-0.41,417.0,34.15,9625.0
10016,-0.37,-0.11,-0.04,-21.81,-59.34,0.41,-18.93,-3.29,-10.37,241.15,18.63,9996.67
10017,0.3,-0.85,0.52,-67.08,-6.67,-33.74,1.56,-12.67,1.56,240.85,16.89,9986.67
10018,0.37,-0.85,0.49,-52.59,-6.67,-18.93,5.26,-5.26,4.11,240.88,9.97,10000.0
10019,0.07,-0.26,-0.15,18.26,-47.89,18.93,-21.48,10.37,-8.96,241.08,9.97,9996.67
10020,0.03,0.15,-0.37,29.71,-40.49,8.15,-11.52,11.52,-5.26,414.97,-3.74,9711.67
10021,0.59,-0.19,0.19,-4.11,-6.67,-22.3,7.82,-15.22,11.52,414.67,-2.04,9701.67
10022,0.86,-0.38,0.6,-63.53,41.97,-70.93,38.26,-23.45,27.15,588.26,-0.22,9416.67
10023,0.37,-0.15,0.22,7.33,-6.67,-29.71,-18.11,-7.82,4.11,669.44,15.22,6458.33
10024,-0.26,0.37,-0.15,52.59,-22.3,-2.96,-55.63,12.67,-11.52,669.64,5.0,6468.33
10025,-0.26,0.37,-0.0,52.59,-22.3,-2.96,-59.34,5.26,-14.08,708.7,5.0,4968.33
10026,-0.41,0.48,0.03,15.56,-33.74,0.74,-33.41,-2.15,-6.67,453.93,5.0,8221.67
10027,0.19,-0.08,0.3,-55.3,-18.11,-44.19,7.82,-18.93,2.7,655.37,20.44,6836.67
10028,0.19,-0.08,0.3,-29.71,-18.11,-44.19,7.82,-22.63,8.96,676.52,20.44,6086.67
10029,0.52,-0.3,0.19,-14.89,-6.67,-18.26,-6.67,-21.48,12.67,676.45,5.0,6093.33
10030,-0.08,0.26,-0.08,55.96,-22.3,26.67,-47.89,-4.7,3.29,475.05,-0.22,7468.33
10031,-0.41,0.63,-0.45,101.23,-52.75,71.6,-89.12,15.78,-12.34,241.22,10.0,10010.0
10032,-0.26,0.41,0.11,78.19,-4.11,18.93,-54.15,-4.7,3.29,241.02,20.23,9996.67
10033,0.08,0.03,0.33,7.33,26.33,-26.0,-19.19,-25.19,18.93,240.78,20.23,9996.67
10034,0.71,-0.49,0.71,-37.93,41.97,-52.75,18.34,-38.26,38.26,240.65,23.71,9993.33
10035,0.98,-0.73,0.6,-78.67,38.26,-67.53,17.19,-30.86,41.97,495.84,23.82,6696.67
10036,0.57,-0.2,0.04,-30.04,15.22,-26.3,-17.78,-10.37,26.33,716.85,22.12,4613.33
10037,-0.06,0.13,-0.48,-10.7,-18.6,-10.67,-44.52,12.67,-0.41,716.98,10.0,4616.67
10038,-0.11,0.15,-0.15,18.93,7.33,-3.29,-37.11,8.96,-10.37,461.86,-2.15,7923.33
10039,-0.0,-0.26,-0.04,18.93,-18.26,26.34,-18.93,15.22,-11.52,241.15,-2.15,10006.67
10040,0.63,-0.59,0.48,-0.41,15.56,10.7,11.52,-11.52,5.26,240.98,-5.55,10016.67
10041,-0.0,0.11,-0.04,26.33,-66.74,59.34,-15.22,4.11,-7.82,419.94,8.19,9510.0
10042,0.26,-0.08,0.48,-33.74,-18.11,2.96,4.11,-15.22,12.67,419.74,13.37,9520.0
10043,-0.3,0.26,-0.08,0.08,-51.93,33.41,-26.33,11.52,-4.11,419.91,16.78,9516.67
10044,0.56,-0.26,0.26,-15.56,-6.67,-7.82,-5.85,-7.82,15.22,240.88,15.08,10010.0
10045,0.59,-0.19,0.33,21.48,-6.67,-22.3,-2.15,-15.22,11.52,474.85,1.37,7458.33
